19:17:11,18.70,74.00,319,Normal
19:17:12,18.70,74.00,366,Normal
19:17:13,18.70,74.00,359,Normal
19:17:14,18.70,74.00,363,Normal
19:17:15,18.70,74.00,364,Normal
19:17:16,18.70,74.00,364,Normal
19:17:17,18.70,74.00,363,Normal
19:17:18,18.70,74.00,364,Normal
19:17:19,18.70,74.00,363,Normal
19:17:20,18.70,74.00,365,Normal
19:17:21,18.70,74.00,378,Normal
19:17:22,18.70,74.00,378,Normal
19:17:23,18.70,74.00,379,Normal
19:17:24,18.70,74.00,376,Normal
19:17:25,18.70,74.00,370,Normal
19:17:26,18.70,74.00,370,Normal
19:17:27,18.70,74.00,328,Normal
19:17:28,18.70,74.00,326,Normal
19:17:29,18.70,74.00,324,Normal
19:17:30,18.70,74.00,241,Normal
19:17:31,18.70,74.00,282,Normal
19:17:32,18.70,74.00,297,Normal
19:17:33,18.70,74.00,296,Normal
19:17:34,18.70,74.00,305,Normal
19:17:35,18.70,74.00,318,Normal
19:17:36,18.70,74.00,324,Normal
19:17:37,18.70,74.00,328,Normal
19:17:38,18.70,74.00,307,Normal
19:17:39,18.70,74.00,284,Normal
19:17:40,18.70,74.00,272,Normal
19:17:41,18.70,74.00,241,Normal
19:17:42,18.70,74.00,282,Normal
19:17:43,18.70,74.00,295,Normal
19:17:44,18.70,74.00,309,Normal
19:17:45,18.70,74.00,310,Normal
19:17:46,18.70,74.00,310,Normal
19:17:47,18.70,74.00,316,Normal
19:17:48,18.70,74.00,322,Normal
19:17:49,18.70,74.00,324,Normal
19:17:50,18.70,74.00,325,Normal
19:17:51,18.80,75.00,324,Normal
19:17:52,18.80,75.00,322,Normal
19:17:53,18.80,75.00,321,Normal
19:17:54,18.80,75.00,322,Normal
19:17:55,18.90,77.00,322,Normal
19:17:56,18.90,77.00,324,Normal
19:17:57,18.90,77.00,325,Normal
19:17:58,18.90,77.00,325,Normal
19:17:59,19.10,78.00,324,Normal
19:18:00,19.10,78.00,326,Normal
19:18:01,19.10,78.00,328,Normal
19:18:02,19.10,78.00,367,Normal
19:18:03,19.20,80.00,370,Normal
19:18:04,19.20,80.00,371,Normal
19:18:05,19.20,80.00,372,Normal
19:18:06,19.20,80.00,372,Normal
19:18:07,19.40,81.00,332,Normal
19:18:08,19.40,81.00,371,Normal
19:18:09,19.40,81.00,369,Normal
19:18:10,19.40,81.00,342,Normal
19:18:11,19.50,81.00,319,Normal
19:18:12,19.50,81.00,288,Normal
19:18:13,19.50,81.00,264,Normal
19:18:14,19.50,81.00,244,Normal
19:18:15,19.50,82.00,267,Normal
19:18:16,19.50,82.00,296,Normal
19:18:17,19.50,82.00,309,Normal
19:18:18,19.50,82.00,346,Normal
19:18:19,19.60,82.00,355,Normal
19:18:20,19.60,82.00,325,Normal
19:18:21,19.60,82.00,317,Normal
19:18:22,19.60,82.00,315,Normal
19:18:23,19.80,83.00,326,Normal
19:18:24,19.80,83.00,335,Normal
19:18:25,19.80,83.00,323,Normal
19:18:26,19.80,83.00,322,Normal
19:18:27,19.90,84.00,323,Normal
19:18:28,19.90,84.00,321,Normal
19:18:29,19.90,84.00,322,Normal
19:18:30,19.90,84.00,322,Normal
19:18:31,20.10,85.00,321,Alta
19:18:32,20.10,85.00,321,Alta
19:18:33,20.10,85.00,322,Alta
19:18:34,20.10,85.00,321,Alta
19:18:35,20.30,86.00,322,Alta
19:18:36,20.30,86.00,322,Alta
19:18:37,20.30,86.00,322,Alta
19:18:38,20.30,86.00,312,Alta
19:18:39,20.50,86.00,311,Alta
19:18:40,20.50,86.00,311,Alta
19:18:41,20.50,86.00,312,Alta
19:18:42,20.50,86.00,311,Alta
19:18:43,20.60,87.00,322,Alta
19:18:44,20.60,87.00,323,Alta
19:18:45,20.60,87.00,320,Alta
19:18:46,20.60,87.00,307,Alta
19:18:47,20.60,87.00,283,Alta
19:18:48,20.60,87.00,265,Alta
19:18:49,20.60,87.00,231,Alta
19:18:50,20.60,87.00,234,Alta
19:18:51,20.70,87.00,305,Alta
19:18:52,20.70,87.00,311,Alta
19:18:53,20.70,87.00,309,Alta
19:18:54,20.70,87.00,299,Alta
19:18:55,20.70,87.00,278,Alta
19:18:56,20.70,87.00,245,Alta
19:18:57,20.70,87.00,228,Alta
19:18:58,20.70,87.00,252,Alta
19:18:59,20.70,88.00,308,Alta
19:19:00,20.70,88.00,328,Alta
19:19:01,20.70,88.00,358,Alta
19:19:02,20.70,88.00,336,Alta
19:19:03,20.90,89.00,320,Alta
19:19:04,20.90,89.00,327,Alta
19:19:05,20.90,89.00,331,Alta
19:19:06,20.90,89.00,335,Alta
19:19:07,21.10,90.00,332,Alta
19:19:08,21.10,90.00,329,Alta
19:19:09,21.10,90.00,327,Alta
19:19:10,21.10,90.00,325,Alta
19:19:11,21.50,91.00,317,Alta
19:19:12,21.50,91.00,309,Alta
19:19:13,21.50,91.00,295,Alta
19:19:14,21.50,91.00,273,Alta
19:19:15,21.80,92.00,236,Alta
19:19:16,21.80,92.00,303,Alta
19:19:17,21.80,92.00,323,Alta
19:19:18,21.80,92.00,353,Alta
19:19:19,22.20,92.00,367,Alta
19:19:20,22.20,92.00,362,Alta
19:19:21,22.20,92.00,345,Alta
19:19:22,22.20,92.00,339,Alta
19:19:23,22.40,93.00,336,Alta
19:19:24,22.40,93.00,333,Alta
19:19:25,22.40,93.00,312,Alta
19:19:26,22.40,93.00,328,Alta
19:19:27,22.70,93.00,316,Alta
19:19:28,22.70,93.00,315,Alta
19:19:29,22.70,93.00,316,Alta
19:19:30,22.70,93.00,316,Alta
19:19:31,23.00,94.00,317,Alta
19:19:32,23.00,94.00,317,Alta
19:19:33,23.00,94.00,318,Alta
19:19:34,23.00,94.00,322,Alta
19:19:35,23.20,94.00,323,Alta
19:19:36,23.20,94.00,324,Alta
19:19:37,23.20,94.00,324,Alta
19:19:38,23.20,94.00,323,Alta
19:19:39,23.40,94.00,324,Alta
19:19:40,23.40,94.00,325,Alta
19:19:41,23.40,94.00,326,Alta
19:19:42,23.40,94.00,325,Alta
19:19:43,23.50,94.00,325,Alta
19:19:44,23.50,94.00,313,Alta
19:19:45,23.50,94.00,315,Alta
19:19:46,23.50,94.00,316,Alta
19:19:47,23.60,94.00,316,Alta
19:19:48,23.60,94.00,316,Alta
19:19:49,23.60,94.00,316,Alta
19:19:50,23.60,94.00,317,Alta
19:19:51,23.60,94.00,315,Alta
19:19:52,23.60,94.00,316,Alta
19:19:53,23.60,94.00,317,Alta
19:19:54,23.60,94.00,316,Alta
19:19:55,23.60,94.00,316,Alta
19:19:56,23.60,94.00,317,Alta
19:19:57,23.60,94.00,317,Alta
19:19:58,23.60,94.00,317,Alta
19:19:59,23.60,94.00,300,Alta
19:20:00,23.60,94.00,300,Alta
19:20:01,23.60,94.00,300,Alta
19:20:02,23.60,94.00,295,Alta
19:20:03,23.60,94.00,295,Alta
19:20:04,23.60,94.00,295,Alta
19:20:05,23.60,94.00,295,Alta
19:20:06,23.60,94.00,295,Alta
19:20:07,23.50,95.00,297,Alta
19:20:08,23.50,95.00,295,Alta
19:20:09,23.50,95.00,296,Alta
19:20:10,23.50,95.00,296,Alta
19:20:11,23.40,95.00,296,Alta
19:20:12,23.40,95.00,296,Alta
19:20:13,23.40,95.00,296,Alta
19:20:14,23.40,95.00,297,Alta
19:20:15,23.30,95.00,296,Alta
19:20:16,23.30,95.00,299,Alta
19:20:17,23.30,95.00,306,Alta
19:20:18,23.30,95.00,309,Alta
19:20:19,23.20,95.00,307,Alta
19:20:20,23.20,95.00,307,Alta
19:20:21,23.20,95.00,303,Alta
19:20:22,23.20,95.00,304,Alta
19:20:23,23.10,95.00,308,Alta
19:20:24,23.10,95.00,311,Alta
19:20:25,23.10,95.00,309,Alta
19:20:26,23.10,95.00,310,Alta
19:20:27,23.00,95.00,307,Alta
19:20:28,23.00,95.00,305,Alta
19:20:29,23.00,95.00,311,Alta
19:20:30,23.00,95.00,314,Alta
19:20:31,22.90,95.00,317,Alta
19:20:32,22.90,95.00,316,Alta
19:20:33,22.90,95.00,314,Alta
19:20:34,22.90,95.00,315,Alta
19:20:35,22.80,95.00,320,Alta
19:20:36,22.80,95.00,315,Alta
19:20:37,22.80,95.00,312,Alta
19:20:38,22.80,95.00,313,Alta
19:20:39,22.60,95.00,315,Alta
19:20:40,22.60,95.00,316,Alta
19:20:41,22.60,95.00,323,Alta
19:20:42,22.60,95.00,325,Alta
19:20:43,22.60,95.00,316,Alta
19:20:44,22.60,95.00,315,Alta
19:20:45,22.60,95.00,314,Alta
19:20:46,22.60,95.00,312,Alta
19:20:47,22.40,95.00,308,Alta
19:20:48,22.40,95.00,312,Alta
19:20:49,22.40,95.00,311,Alta
19:20:50,22.40,95.00,308,Alta
19:20:51,22.30,95.00,308,Alta
19:20:52,22.30,95.00,307,Alta
19:20:53,22.30,95.00,307,Alta
19:20:54,22.30,95.00,309,Alta
19:20:55,22.20,95.00,309,Alta
19:20:56,22.20,95.00,304,Alta
19:20:57,22.20,95.00,305,Alta
19:20:58,22.20,95.00,302,Alta
19:20:59,22.10,95.00,309,Alta
19:21:00,22.10,95.00,310,Alta
19:21:01,22.10,95.00,305,Alta
19:21:02,22.10,95.00,311,Alta
19:21:03,22.00,95.00,312,Alta
19:21:04,22.00,95.00,310,Alta
19:21:05,22.00,95.00,309,Alta
19:21:06,22.00,95.00,309,Alta
19:21:07,21.90,95.00,308,Alta
19:21:08,21.90,95.00,307,Alta
19:21:09,21.90,95.00,309,Alta
19:21:10,21.90,95.00,310,Alta
19:21:11,21.80,95.00,312,Alta
19:21:12,21.80,95.00,310,Alta
19:21:13,21.80,95.00,312,Alta
19:21:14,21.80,95.00,311,Alta
19:21:15,21.70,95.00,310,Alta
19:21:16,21.70,95.00,305,Alta
19:21:17,21.70,95.00,298,Alta
19:21:18,21.70,95.00,298,Alta
19:21:19,21.60,95.00,304,Alta
19:21:20,21.60,95.00,304,Alta
19:21:21,21.60,95.00,304,Alta
19:21:22,21.60,95.00,303,Alta
19:21:23,21.50,95.00,299,Alta
19:21:24,21.50,95.00,298,Alta
19:21:25,21.50,95.00,292,Alta
19:21:26,21.50,95.00,294,Alta
19:21:27,21.30,95.00,296,Alta
19:21:28,21.30,95.00,294,Alta
19:21:29,21.30,95.00,298,Alta
19:21:30,21.30,95.00,297,Alta
19:21:31,21.20,95.00,295,Alta
19:21:32,21.20,95.00,295,Alta
19:21:33,21.20,95.00,296,Alta
19:21:34,21.20,95.00,295,Alta
19:21:35,21.10,96.00,298,Alta
19:21:36,21.10,96.00,298,Alta
19:21:37,21.10,96.00,299,Alta
19:21:38,21.10,96.00,299,Alta
19:21:39,21.00,96.00,298,Alta
19:21:40,21.00,96.00,289,Alta
19:21:41,21.00,96.00,297,Alta
19:21:42,21.00,96.00,293,Alta
19:21:43,20.90,96.00,289,Alta
19:21:44,20.90,96.00,287,Alta
19:21:45,20.90,96.00,293,Alta
19:21:46,20.90,96.00,294,Alta
19:21:47,20.80,96.00,294,Alta
19:21:48,20.80,96.00,295,Alta
19:21:49,20.80,96.00,296,Alta
19:21:50,20.80,96.00,296,Alta
19:21:51,20.70,96.00,298,Alta
19:21:52,20.70,96.00,298,Alta
19:21:53,20.70,96.00,298,Alta
19:21:54,20.70,96.00,298,Alta
19:21:55,20.60,95.00,299,Alta
19:21:56,20.60,95.00,299,Alta
19:21:57,20.60,95.00,300,Alta
19:21:58,20.60,95.00,301,Alta
19:21:59,20.50,95.00,300,Alta
19:22:00,20.50,95.00,297,Alta
19:22:01,20.50,95.00,295,Alta
19:22:02,20.50,95.00,294,Alta
19:22:03,20.50,96.00,292,Alta
19:22:04,20.50,96.00,292,Alta
19:22:05,20.50,96.00,292,Alta
19:22:06,20.50,96.00,291,Alta
19:22:07,20.40,96.00,293,Alta
19:22:08,20.40,96.00,294,Alta
19:22:09,20.40,96.00,295,Alta
19:22:10,20.40,96.00,295,Alta
19:22:11,20.30,96.00,294,Alta
19:22:12,20.30,96.00,284,Alta
19:22:13,20.30,96.00,297,Alta
19:22:15,20.30,96.00,296,Alta
19:22:16,20.30,96.00,296,Alta
19:22:17,20.30,96.00,296,Alta
19:22:18,20.30,96.00,297,Alta
19:22:19,20.30,96.00,297,Alta
19:22:20,20.20,96.00,298,Alta
19:22:21,20.20,96.00,300,Alta
19:22:22,20.20,96.00,304,Alta
19:22:23,20.20,96.00,305,Alta
19:22:24,20.20,96.00,330,Alta
19:22:25,20.20,96.00,356,Alta
19:22:26,20.20,96.00,316,Alta
19:22:27,20.20,96.00,317,Alta
19:22:28,20.10,96.00,313,Alta
19:22:29,20.10,96.00,311,Alta
19:22:30,20.10,96.00,310,Alta
19:22:31,20.10,96.00,309,Alta
19:22:32,20.10,96.00,309,Alta
19:22:33,20.10,96.00,308,Alta
19:22:34,20.10,96.00,306,Alta
19:22:35,20.10,96.00,302,Alta
19:22:36,20.00,96.00,299,Normal
19:22:37,20.00,96.00,297,Normal
19:22:38,20.00,96.00,296,Normal
19:22:39,20.00,96.00,295,Normal
19:22:40,19.90,96.00,294,Normal
19:22:41,19.90,96.00,293,Normal
19:22:42,19.90,96.00,292,Normal
19:22:43,19.90,96.00,293,Normal
19:22:44,19.90,96.00,293,Normal
19:22:45,19.90,96.00,293,Normal
19:22:46,19.90,96.00,294,Normal
19:22:47,19.90,96.00,294,Normal
19:22:48,19.90,96.00,292,Normal
19:22:49,19.90,96.00,292,Normal
19:22:50,19.90,96.00,292,Normal
19:22:51,19.90,96.00,292,Normal
19:22:52,19.80,96.00,292,Normal
19:22:53,19.80,96.00,293,Normal
19:22:54,19.80,96.00,293,Normal
19:22:55,19.80,96.00,293,Normal
19:22:56,19.80,96.00,304,Normal
19:22:57,19.80,96.00,307,Normal
19:22:58,19.80,96.00,309,Normal
19:22:59,19.80,96.00,301,Normal
19:23:00,19.80,96.00,296,Normal
19:23:01,19.80,96.00,297,Normal
19:23:02,19.80,96.00,299,Normal
19:23:03,19.80,96.00,296,Normal
19:23:04,19.70,96.00,298,Normal
19:23:05,19.70,96.00,296,Normal
19:23:06,19.70,96.00,294,Normal
19:23:07,19.70,96.00,293,Normal
19:23:08,19.70,96.00,294,Normal
19:23:09,19.70,96.00,293,Normal
19:23:10,19.70,96.00,293,Normal
19:23:11,19.70,96.00,293,Normal
19:23:12,19.70,96.00,295,Normal
19:23:13,19.70,96.00,295,Normal
19:23:14,19.70,96.00,297,Normal
19:23:15,19.70,96.00,296,Normal
19:23:16,19.70,96.00,297,Normal
19:23:17,19.70,96.00,298,Normal
19:23:18,19.70,96.00,303,Normal
19:23:19,19.70,96.00,309,Normal
19:23:20,19.60,96.00,310,Normal
19:23:21,19.60,96.00,307,Normal
19:23:22,19.60,96.00,303,Normal
19:23:23,19.60,96.00,299,Normal
19:23:24,19.60,96.00,295,Normal
19:23:25,19.60,96.00,295,Normal
19:23:26,19.60,96.00,299,Normal
19:23:27,19.60,96.00,300,Normal
19:23:28,19.60,96.00,298,Normal
19:23:29,19.60,96.00,296,Normal
19:23:30,19.60,96.00,298,Normal
19:23:31,19.60,96.00,297,Normal
19:23:32,19.60,96.00,295,Normal
19:23:33,19.60,96.00,292,Normal
19:23:34,19.60,96.00,288,Normal
19:23:35,19.60,96.00,287,Normal
19:23:36,19.50,96.00,286,Normal
19:23:37,19.50,96.00,286,Normal
19:23:38,19.50,96.00,285,Normal
19:23:39,19.50,96.00,284,Normal
19:23:40,19.50,96.00,290,Normal
19:23:41,19.50,96.00,294,Normal
19:23:42,19.50,96.00,297,Normal
19:23:43,19.50,96.00,339,Normal
19:23:44,19.50,96.00,304,Normal
19:23:45,19.50,96.00,291,Normal
19:23:46,19.50,96.00,281,Normal
19:23:47,19.50,96.00,280,Normal
19:23:48,19.50,96.00,279,Normal
19:23:49,19.50,96.00,278,Normal
19:23:50,19.50,96.00,279,Normal
19:23:51,19.50,96.00,281,Normal
19:23:52,19.40,96.00,282,Normal
19:23:53,19.40,96.00,288,Normal
19:23:54,19.40,96.00,330,Normal
19:23:55,19.40,96.00,346,Normal
19:23:56,19.40,96.00,347,Normal
19:23:57,19.40,96.00,345,Normal
19:23:58,19.40,96.00,293,Normal
19:23:59,19.40,96.00,288,Normal
19:24:00,19.40,96.00,288,Normal
19:24:01,19.40,96.00,292,Normal
19:24:02,19.40,96.00,296,Normal
19:24:03,19.40,96.00,299,Normal
19:24:04,19.40,96.00,300,Normal
19:24:05,19.40,96.00,299,Normal
19:24:06,19.40,96.00,296,Normal
19:24:07,19.40,96.00,294,Normal
19:24:08,19.30,96.00,294,Normal
19:24:09,19.30,96.00,292,Normal
19:24:10,19.30,96.00,293,Normal
19:24:11,19.30,96.00,294,Normal
19:24:12,19.30,96.00,293,Normal
19:24:13,19.30,96.00,293,Normal
19:24:14,19.30,96.00,305,Normal
19:24:15,19.30,96.00,307,Normal
19:24:16,19.30,96.00,288,Normal
19:24:17,19.30,96.00,286,Normal
19:24:18,19.30,96.00,286,Normal
19:24:19,19.30,96.00,286,Normal
19:24:20,19.30,96.00,286,Normal
19:24:21,19.30,96.00,288,Normal
19:24:22,19.30,96.00,288,Normal
19:24:23,19.30,96.00,288,Normal
19:24:24,19.30,96.00,289,Normal
19:24:25,19.30,96.00,290,Normal
19:24:26,19.30,96.00,290,Normal
19:24:27,19.30,96.00,292,Normal
19:24:28,19.30,96.00,293,Normal
19:24:29,19.30,96.00,293,Normal
19:24:30,19.30,96.00,295,Normal
19:24:31,19.30,96.00,297,Normal
19:24:32,19.30,96.00,298,Normal
19:24:33,19.30,96.00,301,Normal
19:24:34,19.30,96.00,302,Normal
19:24:35,19.30,96.00,303,Normal
19:24:36,19.30,96.00,302,Normal
19:24:37,19.30,96.00,301,Normal
19:24:38,19.30,96.00,301,Normal
19:24:39,19.30,96.00,298,Normal
19:24:40,19.30,96.00,298,Normal
19:24:41,19.30,96.00,294,Normal
19:24:42,19.30,96.00,293,Normal
19:24:43,19.30,96.00,290,Normal
19:24:44,19.20,96.00,288,Normal
19:24:45,19.20,96.00,284,Normal
19:24:46,19.20,96.00,283,Normal
19:24:47,19.20,96.00,286,Normal
19:24:48,19.20,96.00,287,Normal
19:24:49,19.20,96.00,287,Normal
19:24:50,19.20,96.00,288,Normal
19:24:51,19.20,96.00,289,Normal
19:24:52,19.20,96.00,290,Normal
19:24:53,19.20,96.00,291,Normal
19:24:54,19.20,96.00,292,Normal
19:24:55,19.20,96.00,293,Normal
19:24:56,19.20,96.00,295,Normal
19:24:57,19.20,96.00,300,Normal
19:24:58,19.20,96.00,303,Normal
19:24:59,19.20,96.00,305,Normal
19:25:00,19.20,96.00,304,Normal
19:25:01,19.20,96.00,306,Normal
19:25:02,19.20,96.00,308,Normal
19:25:03,19.20,96.00,305,Normal
19:25:04,19.20,96.00,306,Normal
19:25:05,19.20,96.00,305,Normal
19:25:06,19.20,96.00,305,Normal
19:25:07,19.20,96.00,302,Normal
19:25:08,19.10,96.00,301,Normal
19:25:09,19.10,96.00,300,Normal
19:25:10,19.10,96.00,298,Normal
19:25:11,19.10,96.00,298,Normal
19:25:12,19.10,96.00,298,Normal
19:25:13,19.10,96.00,295,Normal
19:25:14,19.10,96.00,292,Normal
19:25:15,19.10,96.00,286,Normal
19:25:16,19.10,96.00,277,Normal
19:25:17,19.10,96.00,141,Normal
19:25:18,19.10,96.00,137,Normal
19:25:19,19.10,96.00,131,Normal
19:25:20,19.10,96.00,129,Normal
19:25:21,19.10,96.00,130,Normal
19:25:22,19.10,96.00,132,Normal
19:25:23,19.10,96.00,134,Normal
19:25:24,19.10,96.00,128,Normal
19:25:25,19.10,96.00,129,Normal
19:25:26,19.10,96.00,120,Normal
19:25:27,19.10,96.00,130,Normal
19:25:28,19.10,96.00,134,Normal
19:25:29,19.10,96.00,132,Normal
19:25:30,19.10,96.00,131,Normal
19:25:31,19.10,96.00,130,Normal
19:25:32,19.00,96.00,136,Normal
19:25:33,19.00,96.00,136,Normal
19:25:34,19.00,96.00,138,Normal
19:25:35,19.00,96.00,132,Normal
19:25:36,19.10,96.00,100,Normal
19:25:37,19.10,96.00,130,Normal
19:25:38,19.10,96.00,133,Normal
19:25:39,19.10,96.00,277,Normal
19:25:40,19.00,96.00,303,Normal
19:25:41,19.00,96.00,307,Normal
19:25:42,19.00,96.00,306,Normal
19:25:43,19.00,96.00,303,Normal
19:25:44,19.00,96.00,305,Normal
19:25:45,19.00,96.00,303,Normal
19:25:46,19.00,96.00,301,Normal
19:25:47,19.00,96.00,299,Normal
19:25:48,19.00,96.00,300,Normal
19:25:49,19.00,96.00,325,Normal
19:25:50,19.00,96.00,326,Normal
19:25:51,19.00,96.00,325,Normal
19:25:52,19.00,96.00,325,Normal
19:25:53,19.00,96.00,324,Normal
19:25:54,19.00,96.00,323,Normal
19:25:55,19.00,96.00,324,Normal
19:25:56,19.00,96.00,325,Normal
19:25:57,19.00,96.00,325,Normal
19:25:58,19.00,96.00,324,Normal
19:25:59,19.00,96.00,323,Normal
19:26:00,19.00,96.00,322,Normal
19:26:01,19.00,96.00,323,Normal
19:26:02,19.00,96.00,324,Normal
19:26:03,19.00,96.00,325,Normal
19:26:04,19.00,96.00,326,Normal
19:26:05,19.00,96.00,326,Normal
19:26:06,19.00,96.00,318,Normal
19:26:07,19.00,96.00,303,Normal
19:26:08,19.00,96.00,295,Normal
19:26:09,19.00,96.00,292,Normal
19:26:10,19.00,96.00,295,Normal
19:26:11,19.00,96.00,298,Normal
19:26:12,19.00,96.00,299,Normal
19:26:13,19.00,96.00,303,Normal
19:26:14,19.00,96.00,304,Normal
19:26:15,19.00,96.00,303,Normal
19:26:16,19.00,96.00,303,Normal
19:26:17,19.00,96.00,304,Normal
19:26:18,19.00,96.00,305,Normal
19:26:19,19.00,96.00,305,Normal
19:26:20,19.00,96.00,305,Normal
19:26:21,19.00,96.00,304,Normal
19:26:22,19.00,96.00,301,Normal
19:26:23,19.00,96.00,309,Normal
19:26:24,19.00,96.00,321,Normal
19:26:25,19.00,96.00,325,Normal
19:26:26,19.00,96.00,324,Normal
19:26:27,19.00,96.00,322,Normal
19:26:28,19.00,96.00,325,Normal
19:26:29,19.00,96.00,324,Normal
19:26:30,19.00,96.00,324,Normal
19:26:31,19.00,96.00,323,Normal
19:26:32,19.00,96.00,322,Normal
19:26:33,19.00,96.00,323,Normal
19:26:34,19.00,96.00,325,Normal
19:26:35,19.00,96.00,325,Normal
19:26:36,19.00,96.00,325,Normal
19:26:37,19.00,96.00,326,Normal
19:26:38,19.00,96.00,326,Normal
19:26:39,19.00,96.00,325,Normal
19:26:40,18.90,96.00,325,Normal
19:26:41,18.90,96.00,325,Normal
19:26:42,18.90,96.00,332,Normal
19:26:43,18.90,96.00,334,Normal
19:26:44,18.90,96.00,334,Normal
19:26:45,18.90,96.00,335,Normal
19:26:46,18.90,96.00,335,Normal
19:26:47,18.90,96.00,334,Normal
19:26:48,18.90,96.00,334,Normal
19:26:49,18.90,96.00,335,Normal
19:26:50,18.90,96.00,334,Normal
19:26:51,18.90,96.00,334,Normal
19:26:52,18.90,96.00,333,Normal
19:26:53,18.90,96.00,331,Normal
19:26:54,18.90,96.00,330,Normal
19:26:55,18.90,96.00,328,Normal
19:26:56,18.90,96.00,324,Normal
19:26:57,18.90,96.00,324,Normal
19:26:58,18.90,96.00,325,Normal
19:26:59,18.90,96.00,328,Normal
19:27:00,18.90,96.00,328,Normal
19:27:01,18.90,96.00,328,Normal
19:27:02,18.90,96.00,329,Normal
19:27:03,18.90,96.00,328,Normal
19:27:04,18.90,96.00,329,Normal
19:27:05,18.90,96.00,330,Normal
19:27:06,18.90,96.00,332,Normal
19:27:07,18.90,96.00,332,Normal
19:27:08,18.90,96.00,332,Normal
19:27:09,18.90,96.00,329,Normal
19:27:10,18.90,96.00,327,Normal
19:27:11,18.90,96.00,327,Normal
19:27:12,18.90,96.00,327,Normal
19:27:13,18.90,96.00,324,Normal
19:27:14,18.90,96.00,323,Normal
19:27:15,18.90,96.00,323,Normal
19:27:16,18.90,95.00,327,Normal
19:27:17,18.90,95.00,326,Normal
19:27:18,18.90,95.00,326,Normal
19:27:19,18.90,95.00,325,Normal
19:27:20,18.90,95.00,323,Normal
19:27:21,18.90,95.00,323,Normal
19:27:22,18.90,95.00,324,Normal
19:27:23,18.90,95.00,330,Normal
19:27:24,18.90,95.00,332,Normal
19:27:25,18.90,95.00,335,Normal
19:27:27,18.90,95.00,336,Normal
19:27:28,18.90,95.00,336,Normal
19:27:29,18.90,95.00,336,Normal
19:27:30,18.90,95.00,336,Normal
19:27:31,18.90,95.00,336,Normal
19:27:32,18.90,95.00,335,Normal
19:27:33,18.90,95.00,336,Normal
19:27:34,18.90,95.00,311,Normal
19:27:35,18.90,95.00,307,Normal
19:27:36,18.90,95.00,314,Normal
19:27:37,18.90,95.00,322,Normal
19:27:38,18.90,95.00,299,Normal
19:27:39,18.90,95.00,296,Normal
19:27:40,18.90,95.00,298,Normal
19:27:41,18.90,95.00,295,Normal
19:27:42,18.90,95.00,317,Normal
19:27:43,18.90,95.00,326,Normal
19:27:44,18.90,95.00,328,Normal
19:27:45,18.90,95.00,328,Normal
19:27:46,18.90,95.00,326,Normal
19:27:47,18.90,95.00,325,Normal
19:27:48,18.90,95.00,325,Normal
19:27:49,18.90,95.00,324,Normal
19:27:50,18.90,95.00,324,Normal
19:27:51,18.90,95.00,325,Normal
19:27:52,18.90,95.00,328,Normal
19:27:53,18.90,95.00,329,Normal
19:27:54,18.90,95.00,330,Normal
19:27:55,18.90,95.00,332,Normal
